gvkey,first_quarter,last_quarter,first_markup,last_markup,first_PPI,last_PPI,first_COGS,last_COGS,first_quarter_index,last_quarter_index,periods,cagr_markup,cagr_PPI,cagr_COGS,ind2d_definition,dot_size,sale_CPI,conm,naics,markup_closest_2018
3157,2018Q4,2021Q4,1.5547936,1.4439828,62.03218710933174,49.25721812928758,96990.56857563338,81674.18260182097,4,16,12,-0.614252993971709,-1.9032997536468477,-1.4220896813393447,Manufacturing,12.115023625527252,182594.59117307296,COHERENT INC,334516,1.5547936
3158,2018Q1,2024Q4,1.4677253,1.5618069,64.69527180834416,56.41264846433687,21514.191631172336,16440.40511591943,1,28,27,0.230374707065506,-0.5061028258773526,-0.9912424899143346,Manufacturing,10.551493627879928,38234.50380474501,COHU INC,334515,1.4677253
3169,2018Q4,2018Q4,1.5395697,1.5395697,49.84729321285585,49.84729321285585,1174.971911445888,1174.971911445888,4,4,0,0.0,0.0,0.0,Manufacturing,8.301255429580587,4028.9272546009847,ONCOMED PHARMACEUTICALS,325414,1.5395697
3170,2018Q1,2024Q4,1.2315704,1.365005,62.92720628658021,67.73332826304647,586275.7861389697,574843.7717863888,1,28,27,0.38171924970222815,0.2729635341209402,-0.07290674729003577,Manufacturing,14.290588549281448,1608139.6135216975,COLGATE-PALMOLIVE CO,325611,1.2315704
3198,2018Q4,2024Q4,3.0148928,2.6082423,85.88768138876142,91.35737599979718,9099.10907853718,8239.21613365276,4,28,24,-0.6018802656971411,0.2575753720917229,-0.41277612475273395,Utilities,10.534314459926023,37583.276628740525,COLORADO INTERSTATE GAS CO,221210,3.0148928
3203,2018Q1,2023Q4,0.83416343,0.8084603,83.66183596582144,101.75229549184988,13391.92126432724,18959.995907077395,1,24,23,-0.1359847084546173,0.854756151534386,1.5231338644696502,Manufacturing,10.121833812633119,24880.354935138166,CHASE CORP,325520,0.83416343
3246,2018Q1,2024Q4,0.98641855,1.0718035,71.40589938101091,75.17175596709383,362182.21411249804,508073.48113219504,1,28,27,0.30794453043938574,0.19053344972577158,1.2615154271677032,Manufacturing,12.977540005372475,432587.54686740466,COMMERCIAL METALS,331110,0.98641855
3278,2018Q1,2024Q4,1.4367199,1.3910674,64.65508439136556,62.294178043122784,461305.41637254093,502592.1841528184,1,28,27,-0.11952592564082876,-0.13767838041461866,0.3179813140837151,Real Estate and Rental and Leasing,13.58081211174997,790809.2852100702,AVIS BUDGET GROUP INC,532111,1.4367199
3310,2018Q1,2018Q2,4.760468,4.8055553,35.240839400658174,34.8083917879209,58667.76201253569,55149.921665131194,1,2,1,0.9471190647642125,-1.2271206364318332,-5.996206820796801,Information,12.839788983143995,376920.27923122246,CA INC,511210,4.760468
3358,2018Q4,2024Q4,1.3742149,1.1320728,34.41836912316238,31.13314668339861,39808.602218600165,30409.045391743035,4,28,24,-0.8043819674314001,-0.4171165863767645,-1.115988276507185,Manufacturing,11.10103278457446,66239.53602455968,COMTECH TELECOMMUN,334220,1.3742149
3362,2018Q1,2024Q4,1.3205806,1.2714241,57.02023865000818,62.4488186231636,504020.3691255036,626909.2798925098,1,28,27,-0.14039719359358882,0.3373865766988837,0.8113670664680717,Manufacturing,13.510511765681464,737124.2646287361,CONAGRA BRANDS INC,31142,1.3205806
3382,2018Q1,2024Q4,2.117434,2.1858199,61.64132949346134,40.746406434194014,21517.004469077045,28565.996121230557,1,28,27,0.11779532503557455,-1.5215097150743429,1.0550585149238456,Information,11.02660113082667,61488.23476298767,SHUTTERSTOCK INC,516210,2.117434
3465,2018Q4,2019Q4,1.083658,1.1092116,78.3314607630592,79.64068363438395,8428.54430079281,9678.598510625889,4,8,4,0.5843793130106079,0.41525337691510344,3.5177860800785776,Manufacturing,9.311033642804091,11059.373664804645,RIVERBEND INDUSTRIES,333415,1.083658
3469,2018Q4,2021Q4,3.7401564,5.4158845,58.90683699143893,77.16903335871713,105201.92109885588,113034.47657853985,4,16,12,3.133154733660448,2.2758536457761602,0.6002217643900076,"Mining, Quarrying, and Oil and Gas Extraction",13.027340688117526,454676.15083949175,CONTINENTAL RESOURCES INC,211120,3.7401564
3502,2018Q1,2021Q1,0.5589326,0.5742557,62.56555168049183,60.80589475264927,194158.94921055494,192409.34543577515,1,13,12,0.22563646075286492,-0.237451774155506,-0.07540521783049314,Manufacturing,12.39545891948883,241701.53547597374,COOPER TIRE & RUBBER CO,326211,0.5589326
3504,2018Q1,2024Q4,2.9265239,2.9618485,60.234910541106025,58.49304420022562,66905.35873347391,93800.3067523545,1,28,27,0.0444477647097985,-0.10862336556554109,1.2593042590410386,Manufacturing,12.376161571037535,237082.05196846617,COOPER COS INC (THE),339115,2.9265239
3505,2018Q4,2024Q4,1.5117384,1.6469038,54.83202649027582,74.07182061325119,571542.7341635941,475941.48888973385,4,28,24,0.3574573325862529,1.2610547541942907,-0.7597836555536919,Manufacturing,13.771423053055283,956870.2229677337,MOLSON COORS BEVERAGE CO,312120,1.5117384
3516,2018Q4,2024Q4,2.9027267,2.0167148,77.65891791812385,28.563461611590675,4952.2890193534095,9450.697798227933,4,28,24,-1.5059647262576803,-4.081845839380282,2.7292408805572155,Manufacturing,9.67532394470282,15919.880366496289,CORBY SPIRIT AND WINE LTD,312140,2.9027267
3532,2018Q1,2024Q4,1.6951457,1.5242287,37.37056073401246,35.54999936621414,489433.79541964707,635370.3210759149,1,28,27,-0.39285660332190053,-0.18480350870681006,0.9711999365516144,Manufacturing,13.820085044994062,1004584.965968077,CORNING INC,334419,1.6951457
3580,2018Q1,2024Q4,1.3559825,1.5202786,72.28993013272296,72.1378262412696,195572.6011746652,97634.71118378521,1,28,27,0.4244810598410087,-0.0078007994506412714,-2.540139270113939,Manufacturing,12.679525128518186,321105.5385220361,CRANE CO,332912,1.3559825
3619,2018Q4,2024Q4,1.0152618,1.109231,78.17321934391468,67.29189641403963,879844.2865507256,713959.7672738335,4,28,24,0.36951633514414883,-0.6225843028211941,-0.8667152303991066,Manufacturing,13.893958585609377,1081607.1400313326,CROWN HOLDINGS INC,332431,1.0152618
3622,2018Q1,2024Q4,1.2473092,1.1182892,56.98005926970933,46.996488826355346,4497.3259756458865,5951.249191923032,1,28,27,-0.4035855200826166,-0.7108998674679068,1.0428750695997913,Manufacturing,8.734295077297046,6212.353429546587,CROWN CRAFTS INC,313210,1.2473092
3639,2018Q4,2021Q2,1.2507465,1.1987602,43.95265298371655,44.18190342240975,99189.783678572,89461.97843413033,4,14,10,-0.42362732740369724,0.05203647853184723,-1.0269040514892525,Manufacturing,11.91984273820569,150217.9830044467,CUBIC CORP,333318,1.2507465
3647,2018Q4,2024Q4,1.1311247,1.1091207,56.33534964315668,46.996488826355346,22411.50127387527,12599.979718852594,4,28,24,-0.081820293222723,-0.7523610090776844,-2.3709371070801732,Manufacturing,10.242610274523885,28074.312028230976,CULP INC,313210,1.1311247
3650,2018Q1,2024Q4,1.0898185,1.1981785,60.998399133581636,63.34752696758819,1696141.256540501,1923223.181351485,1,28,27,0.3516959607188008,0.14005445989564436,0.4664426090745799,Manufacturing,14.621189367059099,2238215.3041768754,CUMMINS INC,333618,1.0898185
3662,2018Q4,2024Q4,1.4031614,1.4783002,72.35769389014607,72.1378262412696,151032.15546025668,152117.1616534205,4,28,24,0.2175908882568356,-0.012679394207604222,0.029830532049812675,Manufacturing,12.455287680834065,256603.5795103888,CURTISS-WRIGHT CORP,332912,1.4031614
3734,2018Q4,2024Q4,0.99115044,0.95538253,43.39879417024038,40.86651519184698,650388.4923963097,666742.7209694388,4,28,24,-0.1530266022556792,-0.25018912218071065,0.10353014241553105,Manufacturing,13.567748074348097,780545.3135632111,DANA INC,336390,0.99115044
3735,2018Q1,2024Q4,2.2376304,2.2870176,63.007569065517785,61.03833453752646,696378.2984090709,779873.4963430555,1,28,27,0.08088885252672817,-0.11753369439139183,0.42028323234983844,Manufacturing,14.450377619169178,1886771.2996826035,DANAHER CORP,334516,2.2376304
3761,2018Q1,2024Q4,2.112169,1.8865581,64.69527180834416,56.41264846433687,1198.6707813931093,749.7686681624012,1,28,27,-0.4175013034592556,-0.5061028258773526,-1.7227794214551007,Manufacturing,8.027995809245862,3065.591482148184,DATA I/O CORP,334515,2.112169
3806,2018Q4,2024Q4,0.83889109,1.0484689,79.28092905859828,70.88356086245578,11292.389979902837,3967.1825683538045,4,28,24,0.9335191095736661,-0.46540970406530047,-4.265013592731693,"Mining, Quarrying, and Oil and Gas Extraction",9.300786362124317,10946.623834918426,DAWSON GEOPHYSICAL CO,213112,0.83889109
3835,2018Q4,2024Q4,1.2420906,1.487599,76.35339357207286,91.31998580319681,2476817.0525216404,2033185.0274429275,4,28,24,0.7543622630100666,0.7486097931792335,-0.8190058333418127,Manufacturing,15.130592596988299,3725056.572721662,DEERE & CO,333111,1.2420906
3851,2018Q1,2024Q4,0.9707824,1.0104442,124.4078062038265,121.87670329948917,3087692.351399481,3802398.245680749,1,28,27,0.14841732899832927,-0.07610074779252907,0.7741216320400479,Transportation and Warehousing,15.203174275165004,4005481.176307916,DELTA AIR LINES INC,481111,0.9707824
3863,2018Q1,2024Q4,1.402851,1.2428962,46.170725035892815,53.24339912030523,63264.74281680561,66457.20044111495,1,28,27,-0.44737514596108197,0.5292768460927633,0.18249947466824068,Manufacturing,12.194342938603379,197667.76357968824,DELUXE CORP,3231,1.402851
3908,2018Q1,2024Q4,0.89222938,1.2186053,90.69393072759799,90.8817260524014,280.0782885118998,570.407270791345,1,28,27,1.1612801245833637,0.007661435944950057,2.6693821422284048,Manufacturing,5.712348982955526,302.58099174958477,DEWEY ELECTRONICS CORP,335312,0.89222938
3946,2018Q1,2024Q4,1.1567467,1.1919793,26.882694492973712,18.149724936938306,305313.46285701793,226324.92933287699,1,28,27,0.11118660630526911,-1.4443833369916836,-1.1026435619638675,Manufacturing,12.966017656300039,427631.72831329104,DIEBOLD NIXDORF INC,334118,1.1567467
3962,2018Q4,2024Q4,0.94421738,0.96771473,34.06231623755796,26.665590181389508,9974.997230705932,8068.093952415357,4,28,24,0.10247300261896353,-1.0148886456267658,-0.880122462876487,Manufacturing,9.341750016288723,11404.348582912666,NORTECH SYSTEMS INC,334418,0.94421738
3964,2018Q1,2024Q4,1.4456722,1.2164199,42.47385236113029,41.214146734101476,363153.84869158233,415788.8732555044,1,28,27,-0.6374498619340141,-0.1114455691031635,0.5025587787565566,Retail Trade,13.303522999376135,599303.2439776437,DILLARDS INC  -CL A,455110,1.4456722
3969,2018Q4,2024Q4,1.4531456,1.4711998,12.778313658158341,9.369256315676058,70700.4731536721,62915.60507535713,4,28,24,0.051461871777269685,-1.2846592446261962,-0.4848957287261535,Manufacturing,11.731249928610776,124399.06318737836,DIODES INC,334413,1.4531456
3980,2018Q1,2024Q4,1.3030822,1.2487731,39.4600962577241,60.45873420288752,3507608.8671741374,4509386.368533799,1,28,27,-0.1575455148239091,1.5928155755504214,0.9348108835333324,Information,15.634974931610971,6168553.525030379,DISNEY (WALT) CO,516120,1.3030822
4001,2018Q1,2024Q4,1.2020198,1.1760852,64.57472161242798,55.222712349951195,29841.397331074917,15686.833732618421,1,28,27,-0.08075260970689113,-0.5777641293171931,-2.353618707984717,Manufacturing,10.589723511182768,39724.50422626886,DIXIE GROUP INC,314110,1.2020198
4019,2018Q1,2024Q4,0.54416347,0.54873627,44.041004908040485,44.067130597913575,96681.25712476773,79001.40700460128,1,28,27,0.03099830546624549,0.0021964573256871844,-0.7451870039345332,Manufacturing,11.671422034272274,117174.79043051648,WESTERN FOREST PRODUCTS INC,321113,0.54416347
4036,2018Q1,2024Q4,1.3260064,1.3984981,42.39348556385284,40.86651519184698,161376.52893311187,182466.94806758693,1,28,27,0.1973320615931362,-0.13577322540546666,0.4559575471070332,Manufacturing,12.464979225330188,259102.5544224864,DONALDSON CO INC,336390,1.3260064
4040,2018Q1,2021Q4,0.54262722,0.55158794,46.411825427725155,48.68764836199962,567831.6061637958,399525.51643771934,1,16,15,0.1092510834064031,0.31965036729033613,-2.3163983408501676,Manufacturing,13.439000305611275,686252.0819521127,DONNELLEY (R R) & SONS CO,32311,0.54262722
4058,2018Q1,2024Q4,1.4030057,1.5292411,42.95605314479497,58.07601627562079,387371.9812171543,344270.5758578291,1,28,27,0.31960125196432987,1.123206324839976,-0.4359267623417984,Manufacturing,13.397069423675923,658071.8663207627,DOVER CORP,333248,1.4030057
4060,2018Q1,2024Q4,0.72840625,0.85303748,85.55045168350158,76.39464894601412,1386327.253035946,575160.6647146061,1,28,27,0.5866941901555345,-0.41835808722691104,-3.205871173842667,Manufacturing,14.62602505302913,2249064.8218093305,DUPONT DE NEMOURS INC,3252,0.72840625
4066,2018Q1,2024Q4,0.94428396,0.98187643,50.47034869023618,49.06611970947256,1218802.6641111097,1097812.171223587,1,28,27,0.14469176065798894,-0.10445370114280372,-0.3864723399294223,"Professional, Scientific, and Technical Services",14.192916762487524,1458496.6369910927,OMNICOM GROUP INC,541810,0.94428396
4091,2018Q1,2024Q4,1.0555393,1.1986295,83.01890560594174,83.55230951566084,47303.49504351842,44902.77724962289,1,28,27,0.4719509361330143,0.023723319954527256,-0.19271974842264283,Manufacturing,11.009703070294035,60457.9324218908,DUCOMMUN INC,336413,1.0555393
4108,2018Q1,2024Q4,1.2320439,1.3067727,40.705782821026474,49.56332471384568,247799.7680533864,246410.2369091531,1,28,27,0.21833434457501077,0.7318538431248633,-0.020824707198430215,Manufacturing,12.820362702930815,369668.7831128785,FLOWSERVE CORP,333914,1.2320439
4124,2018Q4,2024Q4,1.2119238,1.1835117,27.851186840314597,24.31043972062719,4556.675581156141,1699.4967740299905,4,28,24,-0.09879690755727477,-0.5649386223083974,-4.026129475276463,Manufacturing,8.807869526447773,6686.658332410235,DYNATRONICS CORP,334510,1.2119238
4130,2018Q4,2019Q4,1.3011576,1.3452879,46.04940420616208,45.49785149034629,2685.819631921257,2632.2645875055905,4,8,4,0.8373289624075797,-0.30078971334092097,-0.5022696136493421,Manufacturing,8.350307408125124,4231.481334957985,DYNASIL CORP OF AMERICA,333314,1.3011576
4145,2018Q1,2024Q4,1.6659526,2.3725479,63.007569065517785,61.03833453752646,128281.88364824593,83865.39655981037,1,28,27,1.3181203141114484,-0.11753369439139183,-1.5618121337489632,Manufacturing,12.463694281036046,258769.83588175775,REVVITY INC,334516,1.6659526
4186,2018Q1,2024Q4,1.1266843,1.1550283,103.91427289807773,116.07660886539655,17509.514122837194,15749.895425333687,1,28,27,0.09206373876458063,0.4107826462909969,-0.39149340587479875,Manufacturing,10.081090549448279,23887.021320788932,EASTERN CO,332510,1.1266843
4194,2018Q1,2024Q4,0.54495835,0.64035904,54.006483752103954,54.79363932514482,105280.50443345447,65913.72906922208,1,28,27,0.5992686556875793,0.05360698440459721,-1.719422229122891,Manufacturing,11.758090416917947,127783.20767113939,EASTMAN KODAK CO,325992,0.54495835
4199,2018Q1,2024Q4,1.2972388,1.5017644,89.0464154017502,98.6300718713161,1343331.0164925123,1133526.0042336895,1,28,27,0.5437048796556043,0.37930439154747475,-0.6269862986385322,Manufacturing,14.56221284777563,2110030.2625193484,EATON CORP PLC,335314,1.2972388
4213,2018Q1,2024Q4,0.84640574,0.98721701,82.65725099985336,82.48913057256213,739856.7357361693,643767.9836736763,1,28,27,0.5715942190921197,-0.007540522315718778,-0.5139273685816459,Manufacturing,14.148208239443367,1394725.5833514393,ECOLAB INC,325612,0.84640574
4274,2018Q1,2018Q3,1.6449395,1.4127498,48.903196143325985,47.76803840550288,22318.261437933186,15810.424578248027,1,3,2,-7.3260524837476915,-1.1674316073801094,-15.83305070654072,Manufacturing,10.702176097876984,44452.48291010101,ELECTRO SCIENTIFIC INDS INC,335999,1.6449395
4275,2018Q4,2024Q4,1.8986928,1.7391257,59.26289304195086,98.50964938966422,318.86443118699856,376.46879872228766,4,28,24,-0.36509495885856946,2.13995531693707,0.6943542884128906,Manufacturing,6.597243515628706,733.071700979539,ELECTRO-SENSORS INC,334513,1.8986928
4292,2018Q4,2024Q4,2.1236784,1.9676965,40.431693383760866,30.35549048687429,19.385058471666166,8.873001990087587,4,28,24,-0.3173541563776139,-1.1872153202183489,-3.203762237892116,Manufacturing,3.9089641962948236,49.84729321285585,ELECTR TELE-COMMUNCTN,334210,2.1236784
4321,2018Q1,2024Q4,1.5403415,1.9089513,59.270512992116544,98.50964938966422,822152.3361482741,660087.9694768732,1,28,27,0.7977947742249025,1.899453558168962,-0.8098605506184686,Manufacturing,14.242997066705946,1533398.4920536727,EMERSON ELECTRIC CO,334513,1.5403415
4322,2018Q4,2024Q4,0.74619353,0.83552092,20.809266057949458,20.7339877172301,697.0708781035875,602.7303494695212,4,28,24,0.4722381984771262,-0.015099270616025784,-0.6040730177460985,Manufacturing,6.445428655747674,629.8165936100518,EMERSON RADIO CORP,334310,0.74619353
4341,2018Q1,2019Q4,1.1913368,1.1211642,42.39348556385284,41.95912970776381,30008.962103398393,43547.66580467034,1,8,7,-0.8635133811127571,-0.14701562251039357,5.463453015457453,Manufacturing,10.675639283259857,43288.36985153721,SORL AUTO PARTS INC,336340,1.1913368
4367,2018Q1,2024Q4,1.233916,1.3043368,131.0380669792158,126.74259738119682,401030.3184144563,273478.59705162817,1,28,27,0.20577387077687082,-0.12336691872415484,-1.4078245496338626,"Mining, Quarrying, and Oil and Gas Extraction",13.256561632227623,571809.7626290295,WEATHERFORD INTL PLC,213111,1.233916
4384,2018Q2,2024Q4,1.5104355,1.2940421,49.07543753969645,43.76798367367634,135.07734436821988,41329.17569811512,2,28,26,-0.5929553834432943,-0.43924813309788036,24.62433530782324,Information,5.618042911158423,275.34997121214053,MARA HOLDINGS INC,518210,1.5104355
4412,2018Q1,2024Q4,0.60934246,0.61134779,58.587395215258255,60.23152197335564,28719.47684108177,24977.50060209656,1,28,27,0.012169519245075477,0.10255722570828851,-0.5157030123510764,Manufacturing,10.570708774677477,38976.28934361584,VISKASE COMPANIES INC,326199,0.60934246
4415,2018Q4,2024Q4,1.3327903,1.1556898,86.75802699666103,83.55230951566084,3820.834586109221,4508.11879682093,4,28,24,-0.5923110444541191,-0.1567522143034794,0.6915933350849501,Manufacturing,8.726810643746852,6166.03104774263,ENVIRONMENTAL TECTONICS CORP,336413,1.3327903
4418,2018Q4,2024Q4,1.3413837,1.6578523,62.03218710933174,61.03833453752646,5542.544269143735,1238.4175634736534,4,28,24,0.886494948969796,-0.06727442488592139,-6.053288977150817,Manufacturing,9.105222469794088,9002.18378617885,ENZO BIOCHEM INC,334516,1.3413837
4439,2018Q4,2024Q4,1.2797049,1.6579214,34.41836912316238,31.13314668339861,1834294.5421170068,846721.1088717344,4,28,24,1.0847375109090063,-0.4171165863767645,-3.169693907830151,Manufacturing,14.860111954733474,2842265.361669805,TELEFONAKTIEBOLAGET LM ERICS,334220,1.2797049
4448,2018Q4,2024Q4,1.0997287,1.149177,62.19043248461064,84.74002104169043,15149.621002326208,15179.171261614123,4,28,24,0.18342852876642723,1.2974566327735637,0.008119750826618422,Manufacturing,9.912106326000464,20173.120440555125,ESCALADE INC,339920,1.0997287
4450,2018Q4,2024Q4,1.1059237,1.2041355,49.21431171174023,35.54999936621414,2312.3605462630353,2630.5281971327527,4,28,24,0.3551331450105666,-1.3460434257782539,0.5385943036888108,Manufacturing,8.038016863148183,3096.4663807700217,ESPEY MFG & ELECTRONICS CORP,334419,1.1059237
